,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
80,15705,12.147242086594083,-0.8363847742740287,11.310857312320056,"(-21.058926, 26.65148, -26.463291, 0.5499097, -0.604965, -0.25371477, 0.516958)",0.024,5.824,13.931,0.119,842,0.0,rank_80_index_8
81,7855,11.881891459002636,-1.3774695473929643,10.50442191160967,"(-0.007709384, 37.55095, -24.424465, 0.7322826, -0.60854685, 0.21814236, -0.21411885)",0.0,8.936,22.747,0.05,117,0.0,rank_81_index_8
82,7319,-6.296410051526888,-20.49149504952176,-26.787905101048644,"(-17.212856, 22.911135, -34.233955, 0.4675679, -0.7297923, 0.49392927, 0.069407836)",0.0,12.487,22.106,0.048,575,0.0,rank_82_index_3
83,15508,11.898266185947028,-1.466300947454254,10.431965238492774,"(-22.173742, 36.29217, 3.4605248, 0.87206614, -0.26910385, -0.08944953, 0.39885163)",0.0,11.774,37.242,0.022,441,0.0,rank_83_index_1399
84,9438,5.269800686093241,-7.618067734033536,-2.348267047940295,"(-2.709539, 36.259666, -19.830664, 0.54960895, -0.59286916, -0.57269406, -0.13585939)",0.463,4.672,16.606,0.255,171,0.3,rank_84_index_5
85,10544,11.440702531613551,-1.175971294871662,10.26473123674189,"(-7.649797, 42.664124, -5.166075, 0.9327111, -0.24129032, -0.22575569, 0.14444138)",0.0,8.858,30.801,0.033,407,0.0,rank_85_index_5
86,12331,-34.00653686358872,-38.97359348896873,-72.98013035255745,"(-23.792595, 31.166471, 0.5618954, 0.84289354, -0.03139254, 0.23719132, 0.48195997)",0.0,15.254,38.529,0.019,197,0.0,rank_86_index_9
87,13261,12.112678775495258,-1.2366009673817988,10.87607780811346,"(-6.38664, 40.017345, -18.76992, 0.104815714, -0.28070125, 0.94336563, 0.14241385)",0.0,12.636,24.775,0.04,-1,0.0015186028853454822,rank_87_index_7
88,12462,-4.882312637478647,-14.876622827036144,-19.758935464514792,"(-17.736597, 30.13814, -25.487265, -0.66670394, 0.5998091, -0.18925989, -0.39989465)",0.0,9.658,17.994,0.069,1238,0.0,rank_88_index_8
89,496,11.536823607329447,-0.8233324189152285,10.71349118841422,"(-23.874945, 34.77725, -4.6952195, 0.8001018, -0.18033554, -0.2953447, 0.4899874)",0.0,9.782,30.588,0.032,149,0.0,rank_89_index_6
90,1502,11.139562556751908,-2.0342173296909323,9.105345227060976,"(-30.503227, 30.88107, -0.20851648, 0.62076765, -0.105147615, 0.14653666, 0.7629669)",0.0,15.176,39.536,0.018,180,0.0,rank_90_index_10
91,11605,11.910622592942968,-1.0185610023695195,10.892061590573448,"(-23.785923, 30.643206, 8.228834, -0.753939, -0.11268088, -0.17907697, -0.62194103)",0.0,16.543,44.395,0.015,425,0.0,rank_91_index_2
92,8233,11.266861731715204,-2.8332278081189184,8.433633923596284,"(-1.4995582, 37.779026, -17.17372, -0.441133, 0.5526343, 0.68813837, 0.16267361)",0.171,6.012,19.632,0.129,222,0.0,rank_92_index_9
93,15663,12.082072987547855,-1.1631281508599702,10.918944836687883,"(1.3100724, 39.114326, -19.857533, -0.7473204, 0.59125775, -0.10469729, 0.28454342)",0.0,8.311,24.549,0.046,133,0.0,rank_93_index_1413
94,22969,11.703118212247652,-1.591278795236544,10.111839417011108,"(-8.628959, 41.10544, -15.66443, 0.019751575, 0.01935598, 0.9218257, 0.3866169)",0.024,12.274,26.951,0.043,469,0.0,rank_94_index_8
95,22152,10.942919221746113,-2.1856000623793754,8.757319159366737,"(3.537319, 41.96439, -15.528941, 0.44370818, 0.21655032, 0.81583256, 0.30107513)",0.0,13.495,32.864,0.025,770,0.0,rank_95_index_6
96,9649,-2.549611172940004,-14.481153322411684,-17.03076449535169,"(-17.55177, 32.400425, -20.510302, 0.71202475, -0.4739749, 0.2208828, 0.46859297)",0.024,10.141,20.97,0.062,690,0.0,rank_96_index_6
97,3352,-8.630562488440965,-3.840522761094524,-12.47108524953549,"(-14.228502, 28.462006, -23.742521, -0.19528793, 0.8907827, -0.41032717, 0.00072895736)",0.0,10.886,17.005,0.073,96,0.0,rank_97_index_6
98,1927,-14.779214671856256,-26.536745351346863,-41.31596002320312,"(-9.814396, 30.090954, -27.354786, 0.2690211, -0.9201607, 0.26603723, -0.1007781)",0.0,9.241,15.249,0.088,209,0.0,rank_98_index_2
99,23955,-3.679801592007623,-13.67761947603388,-17.357421068041504,"(-20.183956, 10.209221, -34.624214, -0.34871212, 0.5073448, 0.2712244, -0.7398909)",0.0,8.958,26.761,0.04,1138,0.0,rank_99_index_7
100,498,11.967733904147495,-1.3025228883692002,10.665211015778295,"(-20.79432, 36.73483, -3.366012, 0.9010498, -0.04374182, -0.25728592, 0.3464099)",0.0,11.009,32.591,0.027,126,0.0,rank_100_index_8
