,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
87,13186,-8.794610685038977,-17.20226546774172,-25.9968761527807,"(-35.45746, -2.898862, 9.093667, 0.018397516, 0.27130657, 0.6789153, -0.6820032)",0.0,11.717,23.406,0.044,488,0.0,rank_87_index_8
88,2838,7.952698360341046,-46.09898027293509,-38.14628191259405,"(-21.05301, -5.1796374, 25.21928, -0.4842791, 0.12508477, 0.48440203, -0.717762)",0.0,13.931,31.0,0.027,1210,0.0,rank_88_index_4
89,8706,-6.172179695358274,-39.473621933192696,-45.64580162855097,"(-24.701435, -12.414652, 21.115368, 0.55828387, -0.023684215, -0.80357444, 0.20500366)",0.0,10.043,22.965,0.047,724,0.0,rank_89_index_10
90,3639,6.373233696193383,-18.8242273199152,-12.45099362372182,"(-34.687828, -3.69144, -5.5757217, -0.047572937, -0.19443022, 0.88736385, 0.41535416)",0.143,6.834,22.706,0.104,222,0.0,rank_90_index_3
91,6970,8.153899127286511,-15.05529443593929,-6.901395308652779,"(-34.125885, -2.3979611, 11.950622, 0.4712997, -0.36025146, -0.7659565, 0.2478026)",0.0,12.803,22.644,0.046,301,0.0,rank_91_index_4
92,9835,-2.9576038081288942,-49.24231939384125,-52.199923201970144,"(-17.009514, -9.198624, 26.756704, -0.24835646, 0.42177144, -0.48203772, 0.7266826)",0.0,11.343,29.157,0.032,933,0.0,rank_92_index_9
93,13092,4.41564877169542,-18.508733873867044,-14.093085102171624,"(-29.803665, -2.0827177, 19.438393, -0.7670618, 0.29695985, 0.56189686, -0.087766916)",0.0,11.405,23.867,0.043,1084,0.0,rank_93_index_1
94,16118,-9.181755193706213,-38.34430519335433,-47.52606038706054,"(-28.30685, -14.033967, 0.9059207, -0.14340164, -0.22899306, 0.9568356, -0.10706914)",0.0,10.647,21.376,0.052,63,0.0,rank_94_index_9
95,11135,8.202640215488286,-12.75789769427913,-4.555257478790844,"(-32.4486, 5.5174046, 10.99995, 0.61494905, -0.2768052, -0.64842314, 0.35321954)",0.0,13.431,27.736,0.033,41,0.0,rank_95_index_3
96,19402,5.4317277607516985,-24.417457925389723,-18.985730164638024,"(-25.58678, -9.121647, 14.916742, -0.73122406, -0.32987627, 0.58330053, -0.1274891)",0.0,10.05,21.369,0.053,218,0.0,rank_96_index_6
97,11116,-28.31836237029848,-31.85959489725407,-60.17795726755254,"(-32.664684, 2.7377753, -8.855968, 0.32952425, 0.6149687, 0.054006528, -0.71436024)",0.0,7.483,32.085,0.035,526,0.0,rank_97_index_6
98,14347,2.802735843340709,-27.703498941444582,-24.900763098103877,"(-22.363628, -13.089814, 24.532734, 0.03202718, -0.57873285, 0.50761986, -0.6374674)",0.0,12.013,26.699,0.036,565,0.0,rank_98_index_2
99,3596,-20.907751570472207,-28.86260523389925,-49.77035680437146,"(-26.268675, -14.309577, 3.1089616, -0.113876894, 0.2005169, -0.8740018, 0.42772174)",0.0,12.799,23.096,0.044,87,0.0,rank_99_index_4
100,1852,-3.1814769289776024,-24.46428061236724,-27.64575754134484,"(-29.744331, -8.569984, 10.810457, -0.50022227, -0.21138157, 0.8292071, -0.1323296)",0.0,10.024,17.968,0.068,137,0.0,rank_100_index_3
